CustomerID,Item Number,Description,Status,Brand,Category,Sub-Category,Qty purchased,% of Total,Avg. Price,Amount,WalkPosition,SubPosition,NeverAdd,NeverAddReason,WalkEnabled
302021,77029,"Stylin, 4-PC Ponyholders, 2asst h/c",Active,CTG,Hair Accessories,Ponytail Holders,48,0.000212806,$0.70,$33.60,,,,,YES
302021,77030,"Stylin, 4-PC Ponyholders, black h/c",Active,CTG,Hair Accessories,Ponytail Holders,96,0.000425611,$0.70,$67.20,,,,,YES
302021,77059,"Stylin,500-PC Rubberband Ponyholder black, h/c",Active,CTG,Hair Accessories,Ponytail Holders,156,0.000691618,$0.70,$109.20,,,,,YES
302021,77060,"Stylin,20-PC Basic Black Ponyholder clasp free, h/c",Active,CTG,Hair Accessories,Ponytail Holders,120,0.000532014,$0.70,$84.00,,,,,YES
302021,77062,"Stylin, 24-PC Black Ponyholders clasp free, h/c",Active,CTG,Hair Accessories,Ponytail Holders,132,0.000585215,$0.70,$92.40,,,,,YES
302021,77065,"Stylin, 20-PC Twisted Ponyholders Neutrals, Clasp free, h/c",Active,CTG,Hair Accessories,Ponytail Holders,48,0.000212806,$0.70,$33.60,,,,,YES
302021,77067,"Stylin 30PC Skinny Black Ponyholder clasp free, h/c",Active,CTG,Hair Accessories,Ponytail Holders,96,0.000425611,$0.70,$67.20,,,,,YES
302021,77074,"Stylin, 15-PC Woolen Ponyholders h/c",Active,CTG,Hair Accessories,Ponytail Holders,132,0.000585215,$0.70,$92.40,,,,,YES
302021,77077,"Stylin, 18-PC Thick Ponyholders clasp free,2-tone texture,2asst,h/c",Active,CTG,Hair Accessories,Ponytail Holders,72,0.000319208,$0.70,$50.40,,,,,YES
302021,77079,"Stylin 3-pc Scrunchie, 3 col. random asst.  per inner",Active,CTG,Hair Accessories,Ponytail Holders,12,5.32E-05,$0.70,$8.40,,,,,YES
302021,77091,"Stylin, 18-PC Thick Ponyholders clasp free,2-tone texture,2asst,h/c",Active,CTG,Hair Accessories,Ponytail Holders,60,0.000266007,$0.70,$42.00,,,,,YES
302021,77096,"Stylin, 4-pc Knit Ponyholders , hc",Active,CTG,Hair Accessories,Ponytail Holders,48,0.000212806,$0.70,$33.60,,,,,YES
302021,77097,"Stylin 200-pc Elastic Ponyholder, Rubber, 2 col.,clam pack",Active,CTG,Hair Accessories,Ponytail Holders,96,0.000425611,$0.70,$67.20,,,,,YES
302021,77098,"Stylin, Knit Scrunchie , 3 asst, hc",Active,CTG,Hair Accessories,Ponytail Holders,12,5.32E-05,$0.70,$8.40,,,,,YES
302021,77102,"Stylin, Lepard Print Pony Holder h/c",Active,CTG,Hair Accessories,Ponytail Holders,36,0.000159604,$0.70,$25.20,,,,,YES
302021,77104,"Stylin 10-pc Ponyholders,  Clasp-free",Active,CTG,Hair Accessories,Ponytail Holders,84,0.00037241,$0.70,$58.80,,,,,YES
302021,77123,"Stylin, 8pcs Black/navy ponyholders clasp-free",Active,CTG,Hair Accessories,Ponytail Holders,60,0.000266007,$0.70,$42.00,,,,,YES
302021,77143,"Stylin,10-pc Terry Ponyholders,2 Asst., blk/brown,h/c",Active,CTG,Hair Accessories,Ponytail Holders,84,0.00037241,$0.70,$58.80,,,,,YES
302021,77166,"Stylin, 10-pc Ponyholder, knit , solid black, hc",Active,CTG,Hair Accessories,Ponytail Holders,60,0.000266007,$0.70,$42.00,,,,,YES
302021,77167,"Stylin, 50-pc Neutral Ponyholders, knit, hc",Active,CTG,Hair Accessories,Ponytail Holders,60,0.000266007,$0.70,$42.00,,,,,YES
302021,77169,"Stylin, 50-pc Black Ponyholders, hc",Active,CTG,Hair Accessories,Ponytail Holders,84,0.00037241,$0.70,$58.80,,,,,YES
302021,77180,"Stylin, 3-pc Ponyholders, 2-asst, hc",Active,CTG,Hair Accessories,Ponytail Holders,24,0.000106403,$0.70,$16.80,,,,,YES
302021,77187,"Stylin 6-pc Thick Ribbed Ponyholder, neutrals, hc",Active,CTG,Hair Accessories,Ponytail Holders,48,0.000212806,$0.70,$33.60,,,,,YES
302021,77188,"Stylin 6-pc Thick Ribbed Ponyholder, greys, hc",Active,CTG,Hair Accessories,Ponytail Holders,24,0.000106403,$0.70,$16.80,,,,,YES
302021,77201,"Stylin, 3-pc Hair Coils, 2 asst header card",Active,CTG,Hair Accessories,Ponytail Holders,48,0.000212806,$0.70,$33.60,,,,,YES
302021,77236,"Stylin, Gold Cuff Ponyholder, hc",Active,CTG,Hair Accessories,Ponytail Holders,12,5.32E-05,$0.70,$8.40,,,,,YES
302021,77237,"Stylin, Gold Knot Cuff Ponyholder, hc",Active,CTG,Hair Accessories,Ponytail Holders,12,5.32E-05,$0.70,$8.40,,,,,YES
302021,77238,"Stylin, Gold Bow Ponyholder, hc",Active,CTG,Hair Accessories,Ponytail Holders,12,5.32E-05,$0.70,$8.40,,,,,YES
302021,77258,"Stylin, 12-pc Knit Ponyholders w Bow, black, h/c",Active,CTG,Hair Accessories,Ponytail Holders,12,5.32E-05,$0.70,$8.40,,,,,YES
302021,77261,"Stylin, 3-pc Warm Ribbed Scrunchies, hc",Active,CTG,Hair Accessories,Ponytail Holders,12,5.32E-05,$0.70,$8.40,,,,,YES
302021,77263,"Stylin, 30-pc Ponyholders, 2-asst, hc",Active,CTG,Hair Accessories,Ponytail Holders,12,5.32E-05,$0.70,$8.40,,,,,YES
302021,77265,"Stylin, 30-pc Black Ponyholders, hc",Active,CTG,Hair Accessories,Ponytail Holders,24,0.000106403,$0.70,$16.80,,,,,YES
302021,77368,"Stylin, 34p Ponyholders soid blk & heathered, header card",Active,CTG,Hair Accessories,Ponytail Holders,36,0.000159604,$0.70,$25.20,,,,,YES
302021,77369,"Stylin, 18p Ponyholders 2 asst, clasp free, hc",Active,CTG,Hair Accessories,Ponytail Holders,12,5.32E-05,$0.70,$8.40,,,,,YES
302021,77370,"Stylin, 18p Biege&Blush Ponyholders clasp free, hc",Active,CTG,Hair Accessories,Ponytail Holders,24,0.000106403,$0.70,$16.80,,,,,YES
302021,77372,"Stylin, 18p Ponyholders, clasp free Biege & Brown,header card",Active,CTG,Hair Accessories,Ponytail Holders,12,5.32E-05,$0.70,$8.40,,,,,YES
302021,77373,"Stylin, 18p Ponyholders blk & gry variety,header card",Active,CTG,Hair Accessories,Ponytail Holders,12,5.32E-05,$0.70,$8.40,,,,,YES
302021,77374,"Stylin, 18p Textured Ponyholders Variety,clasp free, hc",Active,CTG,Hair Accessories,Ponytail Holders,24,0.000106403,$0.70,$16.80,,,,,YES
302021,77777,"Stylin, 14-pc Ponyholders, Clasp free, all black, h/c",Active,CTG,Hair Accessories,Ponytail Holders,96,0.000425611,$0.70,$67.20,,,,,YES
302021,77825,"Stylin, 4-PC Coil Hair Ties Clasp-Free, 2asst,h/c",Active,CTG,Hair Accessories,Ponytail Holders,24,0.000106403,$0.70,$16.80,,,,,YES
302021,77826,"Stylin, 4-PC Small Coil Hair Ties Clasp-Free, 2asst, h/c",Active,CTG,Hair Accessories,Ponytail Holders,12,5.32E-05,$0.70,$8.40,,,,,YES
302021,78087,"Bodico, Extra Large Scrunchie, black, hc",Active,CTG,Hair Accessories,Ponytail Holders,108,0.000855023,$1.25,$135.00,,,,,YES
302021,78088,"Bodico, Extra Large Scrunchie, taupe, hc",Active,CTG,Hair Accessories,Ponytail Holders,36,0.000285008,$1.25,$45.00,,,,,YES
302021,78089,"Bodico, Extra Large Scrunchie, biege, hc",Active,CTG,Hair Accessories,Ponytail Holders,24,0.000190005,$1.25,$30.00,,,,,YES
302021,77150,"Bodico, 2-pc Hair Weaver, b/c 3 asst col: black, purple & fuschia",Active,CTG,Hair Accessories,Rollers & Curlers,96,0.00036481,$0.60,$57.60,,,,,YES
302021,77741,"Fab Design Hair Doughnut, 2 col. 8 blk/4 brunette, t.o.c",Active,CTG,Hair Accessories,Rollers & Curlers,156,0.00074102,$0.75,$117.00,,,,,YES
302021,78170,"Bodico, 3pcs Hair Roller Clip 2.5cm (dia), blister card",Active,CTG,Hair Accessories,Rollers & Curlers,72,0.000615616,$1.35,$97.20,,,,,YES
302021,78250,"Bodico, 6pc Large Bendy Foam Roller , purple, pbh",Active,CTG,Hair Accessories,Rollers & Curlers,12,0.000117803,$1.55,$18.60,,,,,YES
302021,82359,"Bodico 5-pc 2cm Dx 6 cm Hair Roller Pink, pbh(HZ)",Active,CTG,Hair Accessories,Rollers & Curlers,24,9.88E-05,$0.65,$15.60,,,,,YES
302021,82360,"Bodico 5-pc 2.5cm Dx6cm Hair Roller Green,  pbh(HZ)",Active,CTG,Hair Accessories,Rollers & Curlers,12,5.32E-05,$0.70,$8.40,,,,,YES
302021,82361,"Bodico 4-pc 3.5cm Dx6cm Hair Roller , pbh(HZ)",Active,CTG,Hair Accessories,Rollers & Curlers,24,0.000110203,$0.73,$17.40,,,,,YES
302021,82362,Bodico 3-pc 4cm D x 6cm Hair Roller pbh(HZ),Active,CTG,Hair Accessories,Rollers & Curlers,12,5.32E-05,$0.70,$8.40,,,,,YES
302021,73178,"H.E.M.P. 20-PC Cable Ties Neon Green,  5.4mmx12""",Active,CTG,Hardware,Fasteners,12,6.23E-05,$0.82,$9.84,,,,,YES
302021,73057,"H.E. Master Pro, 3-pc 1.5"" Opening, Heavy Duty Spring Clamps, t.o.c.",Active,CTG,Hardware,Tools & Accessories,24,0.000148964,$0.98,$23.52,,,,,YES
302021,73061,"H.E. Master Pro,  2"" Spring Clamp Heavy Duty, t.o.c.",Active,CTG,Hardware,Tools & Accessories,24,0.000167204,$1.10,$26.40,,,,,YES
302021,73071,"H.E. Master Pro, 220-pc Assorted Nails, pvc bx w col. sleeve card",Active,CTG,Hardware,Tools & Accessories,12,0.000102603,$1.35,$16.20,,,,,YES
302021,73073,"H.E. Master Pro, 110-pc Assorted Countersunk Screws, pvc bx w col",Active,CTG,Hardware,Tools & Accessories,12,0.000102603,$1.35,$16.20,,,,,YES
302021,73094,"H.E. Master Pro, 2-pc Screw Hooks Heavy Duty, b/c",Active,CTG,Hardware,Tools & Accessories,12,7.98E-05,$1.05,$12.60,,,,,YES
302021,73170,H.E Master Pro 2-PC Electrical Tape 12 M x 19mm CSA Approved.,Active,CTG,Hardware,Tools & Accessories,12,9.88E-05,$1.30,$15.60,,,,,YES
302021,73255,"H.E Master Pro Spring Door Stop L:3"". Blister card",Active,CTG,Hardware,Tools & Accessories,12,0.000102603,$1.35,$16.20,,,,,YES
302021,83537,"H.E.  32"" Pick-up & Reaching Tool,  pbh",Active,CTG,Hardware,Tools & Accessories,24,0.000296408,$1.95,$46.80,,,,,YES
302021,83728,"H.E. Master Pro, 2""x33' Duct Tape shrink wrapped w/insert",Active,CTG,Hardware,Tools & Accessories,24,0.000167204,$1.10,$26.40,,,,,YES
302021,83793,"H.E. Master Pro, 3-pc Plumber's Pipe Joint Tape, b/c",Active,CTG,Hardware,Tools & Accessories,36,0.000205205,$0.90,$32.40,,,,,YES
302021,91478,"H.E.Safety Markers, B/C, 20mm x 2m",Active,CTG,Hardware,Tools & Accessories,12,9.88E-05,$1.30,$15.60,,,,,YES
302021,55222,"4.5"" Boy Soccer Player Figurine,  Polyresin, 4 styles, bubble wrap",Active,CTG,Home D̩cor & Giftware,D̩cor Accents & Figurines,72,0.000145924,$0.32,$23.04,,,,,YES
302021,55223,"7"" Boy Soccer Player Figurine,  Polyresin, 4 styles, brown box",Active,CTG,Home D̩cor & Giftware,D̩cor Accents & Figurines,24,9.12E-05,$0.60,$14.40,,,,,YES
302021,55224,"3"" Girl Soccer Player Figurine,  Polyresin, 4 styles, bubble wrap",Active,CTG,Home D̩cor & Giftware,D̩cor Accents & Figurines,72,0.000136804,$0.30,$21.60,,,,,YES
302021,55225,"4.5"" Girl Soccer Player Figurine,  Polyresin, 4 styles, bubble wrap",Active,CTG,Home D̩cor & Giftware,D̩cor Accents & Figurines,72,0.000145924,$0.32,$23.04,,,,,YES
302021,55226,"7"" Girl Soccer Player Figurine,  Polyresin, 4 styles, brown box",Active,CTG,Home D̩cor & Giftware,D̩cor Accents & Figurines,36,0.000136804,$0.60,$21.60,,,,,YES
302021,55247,"3"" Polyresin Fish Figurine,4 styles",Active,CTG,Home D̩cor & Giftware,D̩cor Accents & Figurines,576,0.001459239,$0.40,$230.40,,,,,YES
302021,55248,"5"" Polyresin Fish Figurin, 4 styles",Active,CTG,Home D̩cor & Giftware,D̩cor Accents & Figurines,288,0.000912024,$0.50,$144.00,,,,,YES
302021,55438,"3""H Polyresin Mermaid Figurine,  4 styles",Active,CTG,Home D̩cor & Giftware,D̩cor Accents & Figurines,48,0.000152004,$0.50,$24.00,,,,,YES
302021,33383,"Deco Lite 20LED Starry String Lights, w/Timer, Submersible, Warm Wht, B/O (batteries not included, 2xAA)",Active,CTG,Home D̩cor & Giftware,Decorative Lighting,168,0.001915251,$1.80,$302.40,,,,,YES
302021,25048,"72-pc Decorative Glass Stones,  Black",Active,CTG,Home D̩cor & Giftware,Floral - Fillers & Acc.,40,0.000222939,$0.88,$35.20,,,,,YES
302021,25049,"72-pc Decorative Glass Stones,  Dark Blue",Active,CTG,Home D̩cor & Giftware,Floral - Fillers & Acc.,40,0.000222939,$0.88,$35.20,,,,,YES
302021,25050,"72-pc Decorative Glass Stones,  White",Active,CTG,Home D̩cor & Giftware,Floral - Fillers & Acc.,40,0.000222939,$0.88,$35.20,,,,,YES
302021,25051,"72-pc Decorative Glass Stones,  Clear",Active,CTG,Home D̩cor & Giftware,Floral - Fillers & Acc.,40,0.000222939,$0.88,$35.20,,,,,YES
302021,52781,"Decorative River Stones, Mixed 550g , 3Asst, mesh bag",Active,CTG,Home D̩cor & Giftware,Floral - Fillers & Acc.,48,0.000243206,$0.80,$38.40,,,,,YES
302021,55227,"3.75"" Boy Soccer Player Coin Bank,  2 styles, bubble wrap",Active,CTG,Home D̩cor & Giftware,Home D̩cor,72,0.000145924,$0.32,$23.04,,,,,YES
302021,55230,"5.5""W Girl Soccer Player Coin Bank,  2 styles, brown box",Active,CTG,Home D̩cor & Giftware,Home D̩cor,48,0.000182405,$0.60,$28.80,,,,,YES
302021,89501,"H.E. 4"" Plastic Easel, t.o.c.",Active,CTG,Home D̩cor & Giftware,Hooks & Hardware,108,0.000547214,$0.80,$86.40,,,,,YES
302021,89502,"H.E. 7"" Plastic Easel, t.o.c.",Active,CTG,Home D̩cor & Giftware,Hooks & Hardware,48,0.000334409,$1.10,$52.80,,,,,YES
302021,89503,"H.E. 10"" Plastic Easel, t.o.c.",Active,CTG,Home D̩cor & Giftware,Hooks & Hardware,24,0.000243206,$1.60,$38.40,,,,,YES
302021,54271,"4""W ANGEL MAGNETIC MEMO HOLDER. 2 STYLES @ 2 COLORS.",Active,CTG,Home D̩cor & Giftware,Novelty Magnets,96,0.000182405,$0.30,$28.80,,,,,YES
302021,65730-13,"Happy Day Round Glass Magnet 1.5"", 6 Asstd, 24/DSP",Active,CTG,Home D̩cor & Giftware,Novelty Magnets,24,7.90E-05,$0.52,$12.48,,,,,YES
302021,65730-14,"Sunshine & Rainbows Round Glass Magnet 1.5"", 6 Asstd, 24/DSP",Active,CTG,Home D̩cor & Giftware,Novelty Magnets,24,7.90E-05,$0.52,$12.48,,,,,YES
302021,54776,"7""W P/resin Crab Plaque w/Glitters,  3 styles, bubble wrap",Active,CTG,Home D̩cor & Giftware,Wall D̩cor - Wall Accents,72,0.000228006,$0.50,$36.00,,,,,YES
302021,56053,"Starry Night Star & Tassel Garland,  44.5""L",Active,CTG,Home D̩cor & Giftware,Wall D̩cor - Wall Accents,6,0.000342009,$9.00,$54.00,,,,,YES
302021,56054,"Starry Night Hanging Wreath,",Active,CTG,Home D̩cor & Giftware,Wall D̩cor - Wall Accents,6,0.000237126,$6.24,$37.44,,,,,YES
302021,56243,"10"" Metal Fish Plaque w/Beads,  4 col.",Active,CTG,Home D̩cor & Giftware,Wall D̩cor - Wall Accents,96,0.00036481,$0.60,$57.60,,,,,YES
302021,66998,"3D Hanging Cutout Paper Star 36"", White, cbx",Active,CTG,Home D̩cor & Giftware,Wall D̩cor - Wall Accents,288,0.002052054,$1.13,$324.00,,,,,YES
302021,70648,"L.Gourmet Set/2 Cooling Racks, 10x10"", t.o.c. (=#80287-HC)(CP)",Active,CTG,Kitchenware,Bakeware & Accessories,12,0.000231806,$3.05,$36.60,,,,,YES
302021,70030,"L.Gourmet  9.5"" S/S Tongs w/ Rubber Cushion&Pull-lock,t.o.c.(CP)",Active,CTG,Kitchenware,Kitchen Gadgets,12,0.000152004,$2.00,$24.00,,,,,YES
302021,70031,"L.Gourmet  16"" S/S Tongs w/ Rubber Cushion&Pull-lock,t.o.c.(CP)",Active,CTG,Kitchenware,Kitchen Gadgets,12,0.000243206,$3.20,$38.40,,,,,YES
302021,70066,"L.Gourmet  7"" Mini S/S Tongs w/ Silicone Head, t.o.c.",Active,CTG,Kitchenware,Kitchen Gadgets,12,0.000117803,$1.55,$18.60,,,,,YES
302021,70067,"L.Gourmet  9"" S/S Flat Tongs w/ Nylon Head, tag (CS)",Active,CTG,Kitchenware,Kitchen Gadgets,12,0.000148204,$1.95,$23.40,,,,,YES
302021,80117,"Luciano Set of 4 Burner Covers, 6 designs, PBH",Active,CTG,Kitchenware,Kitchen Gadgets,48,0.001094429,$3.60,$172.80,,,,,YES
302021,80337,"Luciano, 8-pc Parchment Paper, 15x 12"",Silicone Coated,printed bag",Active,CTG,Kitchenware,Kitchen Gadgets,12,4.94E-05,$0.65,$7.80,,,,,YES
302021,80403,"Luciano  Egg Slicer, 3 Colours, b/c",Active,CTG,Kitchenware,Kitchen Gadgets,12,7.98E-05,$1.05,$12.60,,,,,YES
302021,93075,"Luciano 48-pc 6""L Bamboo Skewer, colour resealable bag (CS)",Active,CTG,Kitchenware,Kitchen Gadgets,48,0.000304008,$1.00,$48.00,,,,,YES
302021,80335,"Luciano  4-cup Measuring Cup, label (HZ)",Active,CTG,Kitchenware,Measuring Cups & Spoons,12,8.74E-05,$1.15,$13.80,,,,,YES
302021,80336,"Luciano  1-cup Measuring Cup, label (HZ)",Active,CTG,Kitchenware,Measuring Cups & Spoons,12,5.93E-05,$0.78,$9.36,,,,,YES
302021,80463,"Luciano  9"" Metal Serving Tongs,  t.o.c. (ES12925)",Active,CTG,Kitchenware,Serving Utensils,12,8.74E-05,$1.15,$13.80,,,,,YES
302021,81022,H.E. 3-PC Kids Velvet Hangers Sleeve Card,Active,CTG,Laundry,Clothes Hangers,36,0.000273607,$1.20,$43.20,,,,,YES
302021,81270,"H.E. 4-pc Vinyl Coated Hangers, sleeve card. Blue & White",Active,CTG,Laundry,Clothes Hangers,96,0.000668818,$1.10,$105.60,,,,,YES
302021,81333,"H.E.  4-pc Kids Hangers, 3 col.,  card holder",Active,CTG,Laundry,Clothes Hangers,216,0.001231233,$0.90,$194.40,,,,,YES
302021,83030,H.E. 2-PC Wood Hangers Sleeve card,Active,CTG,Laundry,Clothes Hangers,18,0.000250807,$2.20,$39.60,,,,,YES
302021,83143,H.E. 4-PC Braided Cord Hangers Sleeve card,Active,CTG,Laundry,Clothes Hangers,48,0.000836022,$2.75,$132.00,,,,,YES
302021,83146,"H.E. 2-PC Heavy Duty Coat Hanger PVC coated, Black, Sleeve card",Active,CTG,Laundry,Clothes Hangers,36,0.000570015,$2.50,$90.00,,,,,YES
302021,83169,"H.E. 5-PC Velvet hanger Grey, Sleeve card",Active,CTG,Laundry,Clothes Hangers,180,0.002565068,$2.25,$405.00,,,,,YES
302021,83491,"H.E.  4-pc Pl. Clothing Hangers,  White, sleeve card",Active,CTG,Laundry,Clothes Hangers,192,0.001337635,$1.10,$211.20,,,,,YES
302021,92146,H.E. Foldable Laundry Drying Rack with 12 Pegs. Header card,Active,CTG,Laundry,Clothes Hangers,36,0.000307808,$1.35,$48.60,,,,,YES
302021,92148,"H.E. Space Saving Hanger with 9 Hooks, L:13.7""",Active,CTG,Laundry,Clothes Hangers,24,0.000152004,$1.00,$24.00,,,,,YES
302021,RS1973,3-Pk Heavy Duty Black Hangers,Active,CTG,Laundry,Clothes Hangers,144,0.001459239,$1.60,$230.40,,,,,YES
302021,83645,"H.E.  24-pc Wooden Clothes Pins, pbh",Active,CTG,Laundry,Clothes Pins and Clips,168,0.001170431,$1.10,$184.80,,,,,YES
302021,83707,"H.E.  24-pc Bamboo Clothes Pins, window box",Active,CTG,Laundry,Clothes Pins and Clips,12,0.000100323,$1.32,$15.84,,,,,YES
302021,91272,"H.E.12-Pc Jumbo Wooden Clothes Pins pbh, 1.4x1.3x10cm",Active,CTG,Laundry,Clothes Pins and Clips,72,0.000478813,$1.05,$75.60,,,,,YES
302021,83016,"H.E.  23"" Mesh Hamper, insert card, vinyl bag, 4 assorted col.",Active,CTG,Laundry,Hampers,180,0.002451065,$2.15,$387.00,,,,,YES
302021,91173,"H.E. Over the door Hamper, 2 col. shrink wrap w/ insert card",Active,CTG,Laundry,Hampers,12,0.000152004,$2.00,$24.00,,,,,YES
302021,83000,"H.E. 15-PC Laundry Detergent Sheets Size:2.7x4.3"", Zip lock bag",Active,CTG,Laundry,Prep and Storage,48,0.000401291,$1.32,$63.36,,,,,YES
302021,83038,"H.E. Lingerie Washing Bag 3layer mesh w/zipper,white,dia 16cm",Active,CTG,Laundry,Prep and Storage,96,0.00076002,$1.25,$120.00,,,,,YES
302021,83113,"H.E.  Dlx Bra Laundry Washing Bag, 6.5""Dia. x 4.75"", opp bag",Active,CTG,Laundry,Prep and Storage,84,0.000798021,$1.50,$126.00,,,,,YES
302021,83153,"H.E.  Lingerie Washing Bag Dia. 6.2"" x 7.8"" (#83114)",Active,CTG,Laundry,Prep and Storage,120,0.001026027,$1.35,$162.00,,,,,YES
302021,83321,"H.E.  2-pc Dryer Balls, CBX, 2/C (CS)",Active,CTG,Laundry,Prep and Storage,48,0.000592816,$1.95,$93.60,,,,,YES
302021,83450,H.E. 2-pc Wool Dryer Balls Sheep print,Active,CTG,Laundry,Prep and Storage,72,0.001254033,$2.75,$198.00,,,,,YES
302021,83451,"H.E. 2-pc Wool Dryer Balls Grey Marble print, col. box",Inactive,CTG,Laundry,Prep and Storage,12,0.000300208,$3.95,$47.40,,,,,YES
302021,83477,"H.E.  Jumbo Laundry Washing Bag, 15"" x 19"", opp bag(CS)",Active,CTG,Laundry,Prep and Storage,180,0.001254033,$1.10,$198.00,,,,,YES
302021,83586,"H.E. 4-PC Laundry Hair Lint Catcher Dia 3.5cm, 2 cols, Double blister",Active,CTG,Laundry,Prep and Storage,36,0.000558615,$2.45,$88.20,,,,,YES
302021,83647,"H.E.  Heavy Duty Washing Bag, 15"" dia. x 21""  , opp bag",Active,CTG,Laundry,Prep and Storage,144,0.001623403,$1.78,$256.32,,,,,YES
302021,91230,"H.E. Floating Lint Catcher, PBH , 2/C",Active,CTG,Laundry,Prep and Storage,24,0.000152004,$1.00,$24.00,,,,,YES
302021,91696,"H.E. Cylinder Washing Bag , OPP Bag, 27cm x 40cm(CS)",Active,CTG,Laundry,Prep and Storage,108,0.001265433,$1.85,$199.80,,,,,YES
302021,91697,"H.E. Jumbo Heavy Duty Washing Bag , OPP Bag, 50cm x 60cm",Active,CTG,Laundry,Prep and Storage,108,0.001217552,$1.78,$192.24,,,,,YES
302021,45152,7pcs Balloons Centerpiece Kit insert card + polybag,Active,CTG,Party Supplies,Balloons,132,0.002491346,$2.98,$393.36,,,,,YES
302021,45153,7pcs Balloons Centerpiece Kit insert card + polybag,Active,CTG,Party Supplies,Balloons,84,0.001585402,$2.98,$250.32,,,,,YES
302021,45154,7pcs Balloons Centerpiece Kit insert card + polybag,Active,CTG,Party Supplies,Balloons,72,0.001358916,$2.98,$214.56,,,,,YES
302021,45205,"Let's Party,12-pc U-corn 12""Balloon Set, insert card+polybag",Active,CTG,Party Supplies,Balloons,12,8.36E-05,$1.10,$13.20,,,,,YES
302021,45209,"Let's Party, 12-pc Dino 12"" Balloon Set, insert card+polybag",Active,CTG,Party Supplies,Balloons,12,8.36E-05,$1.10,$13.20,,,,,YES
302021,45212,"Let's Party 18"" WELCOME Balloon, helium quality,polybag w/col insert",Active,CTG,Party Supplies,Balloons,12,4.10E-05,$0.54,$6.48,,,,,YES
302021,45941,"Let's Party 15-pc Foil Balloon ,Balloons with confetti, Multicolor, w/straw, insert card + polybag",Active,CTG,Party Supplies,Balloons,12,0.000167204,$2.20,$26.40,,,,,YES
302021,45942,"Let's Party 15-pc Foil Balloon ,Balloons with confetti, pink/white, w/straw, insert card + polybag",Active,CTG,Party Supplies,Balloons,12,0.000167204,$2.20,$26.40,,,,,YES
302021,60339,"Let's Party, 11"" Balloon Pump, 2 cols, pbh",Active,CTG,Party Supplies,Balloons,456,0.003610095,$1.25,$570.00,,,,,YES
302021,45263,"8-pc,   8"" Sparkler, printed bag, 100/dsp  (45262)",Active,CTG,Party Supplies,Candles & Sparklers,100,0.000430678,$0.68,$68.00,,,,,YES
302021,7664,"Neon Glo 6-pc. 8"" Bracelet  5 col., foil pack, 48/dsp, (HZ)",Active,CTG,Party Supplies,Glow/Light-up,336,0.001489639,$0.70,$235.20,,,,,YES
302021,7665,"Neon Glo 4"" Light Stick & Necklace,  5 col., foil pack, 48/dsp",Active,CTG,Party Supplies,Glow/Light-up,144,0.000288808,$0.32,$45.60,,,,,YES
302021,7667,"Neon Glo 2-pc. 8"" Bracelet  5 col.,  foil pack, 48/dsp",Active,CTG,Party Supplies,Glow/Light-up,240,0.000608016,$0.40,$96.00,,,,,YES
302021,7669,"Neon Glo Eye-glasses, 5 col., foil pack, 48/dsp, (HZ)",Active,CTG,Party Supplies,Glow/Light-up,144,0.000437772,$0.48,$69.12,,,,,YES
302021,7671,"Neon Glo One-piece 22"" Necklace, 5 col., foil pack, 48/dsp, (HZ)",Active,CTG,Party Supplies,Glow/Light-up,336,0.001915251,$0.90,$302.40,,,,,YES
302021,7672,"Neon Glo 11"" Necklace,5/C Foil pack,48/dsp , (HZ)",Active,CTG,Party Supplies,Glow/Light-up,336,0.001064028,$0.50,$168.00,,,,,YES
302021,7831,"Neon Glo 8"" Stick, 5 col., foil pack, 48/dsp, (HZ)",Active,CTG,Party Supplies,Glow/Light-up,144,0.000459052,$0.50,$72.48,,,,,YES
302021,45251,"Mini Beer Pong Party Game, 3 balls, 12(2oz) cups,will replace 45250(CS)",Active,CTG,Party Supplies,Partyware,12,8.36E-05,$1.10,$13.20,,,,,YES
302021,45940,"Let's Party 20-pc Paper Blowouts Whistles, pbh",Active,CTG,Party Supplies,Partyware,24,0.000197605,$1.30,$31.20,,,,,YES
302021,45943,"Let's Party Happy Birthday Metallic Foil Confetti, Multicolor, 30g, pbh",Active,CTG,Party Supplies,Partyware,12,5.93E-05,$0.78,$9.36,,,,,YES
302021,45944,"Let's Party Birthday Party Pack, Birthday Badge, Multicolor Metallic Foil Confetti, Birthday Banner, pbh",Active,CTG,Party Supplies,Partyware,12,9.88E-05,$1.30,$15.60,,,,,YES
302021,60029,"Lootbag Exp. Pull-Back Police Car, 3-pc, pbh",Active,CTG,Party Supplies,Partyware,24,0.000152004,$1.00,$24.00,,,,,YES
302021,60030,"Lootbag Exp. Spinning Top, 4-pc, pbh",Active,CTG,Party Supplies,Partyware,36,0.000228006,$1.00,$36.00,,,,,YES
302021,60031,"Lootbag Exp. Rubber Duck, 6-pc, pbh",Active,CTG,Party Supplies,Partyware,48,0.000304008,$1.00,$48.00,,,,,YES
302021,60032,"Lootbag Exp. Fire Engine Pullback car, 3-pc, pbh",Active,CTG,Party Supplies,Partyware,36,0.000228006,$1.00,$36.00,,,,,YES
